"","종목코드","종목명","현재가","전일비","등락률","액면가","시가총액","상장주식수","외국인비율","거래량","PER","ROE"
"2418","071280","로체시스템즈","6,430","100","+1.58%","500","984","15,297",41.74,"311,850","12.29","1.84"
"2419","039830","오로라","9,120","60","+0.66%","500","982","10,763",1.32,"53,482","222.44","3.62"
"2420","117730","티로보틱스","8,170","70","+0.86%","500","975","11,935",1.2,"302,196","68.08","-10.37"
"2421","036690","코맥스","6,500","10","+0.15%","500","974","14,992",0.92,"328,694","34.57","5.68"
"2422","054090","삼진엘앤디","3,895","145","+3.87%","500","972","24,959",1.09,"1,528,517","-43.28","0.63"
"2423","036260","이매진아시아","2,220","0","0.00%","500","972","43,778",0.34,"0","-8.19","-102.33"
"2424","043200","파루","2,505","10","+0.40%","500","972","38,785",0.72,"367,331","-8.67","1.12"
"2425","238200","비피도","23,750","1,400","+6.26%","500","971","4,090",1.49,"24,024","-1,187.50","N/A"
"2426","242040","나무기술","2,990","30","+1.01%","100","969","32,401",0.45,"255,342","-21.67","23.65"
"2427","023440","제일제강","3,100","220","-6.63%","500","968","31,228",2.46,"1,621,075","-17.22","-5.83"
"2428","049480","오픈베이스","3,080","20","+0.65%","500","968","31,422",1.09,"295,897","93.33","2.46"
"2429","293580","나우IB","10,200","800","+8.51%","5,000","967","9,480",1.73,"496,379","18.75","N/A"
"2430","083500","에프엔에스테크","11,500","350","+3.14%","500","964","8,386",1.98,"123,375","8.65","3.27"
"2431","050760","에스폴리텍","5,900","30","+0.51%","500","964","16,335",0.64,"142,526","8.21","21.06"
"2432","022220","정산애강","1,860","15","+0.81%","500","963","51,795",2.15,"260,429","22.41","14.90"
"2433","038530","골드퍼시픽","1,455","0","0.00%","500","963","66,197",1.51,"4,054,037","-1.46","-153.58"
"2434","270520","지엔원에너지","3,085","0","0.00%","100","963","31,209",0.08,"1,288,633","31.48","17.41"
"2435","024060","흥구석유","6,400","60","+0.95%","100","960","15,000",0.39,"121,301","58.18","11.25"
"2436","073570","WI","1,265","65","+5.42%","100","959","75,841",0.73,"479,754","126.5","3.90"
"2437","023460","CNH","2,575","80","+3.21%","2,500","958","37,200",0.66,"167,533","5.4","15.27"
"2438","031510","오스템","3,410","195","+6.07%","500","955","28,000",2.12,"4,758,686","-7.89","-11.97"
"2439","065060","지엔코","970","11","-1.12%","500","951","98,008",4.27,"288,570","-3.4","-22.72"
"2440","033130","디지틀조선","2,560","5","+0.20%","500","950","37,115",1.05,"268,571","32.82","4.54"
"2441","095500","미래나노텍","3,700","50","+1.37%","500","949","25,658",5.32,"190,887","10.57","0.56"
"2442","024120","KB오토시스","8,250","130","+1.60%","500","949","11,500",34.59,"49,491","29.68","10.84"
"2443","322180","티라유텍","17,450","450","+2.65%","100","948","5,434",2.23,"73,945","27.57","14.72"
"2444","241690","유니테크노","7,940","180","+2.32%","500","947","11,928",0.73,"56,714","21.46","8.70"
"2445","009300","삼아제약","14,850","300","+2.06%","1,000","946","6,370",0.96,"7,789","27.91","N/A"
"2446","072990","에이치시티","13,650","200","+1.49%","500","946","6,928",5.78,"49,331","11.56","12.94"
"2447","040610","SG&G","2,770","70","+2.59%","500","944","34,087",1.07,"1,153,038","9.42","0.56"
"2448","037030","파워넷","5,750","30","+0.52%","1,000","944","16,415",0.77,"492,327","20.46","10.78"
"2449","040420","정상제이엘에스","6,010","0","0.00%","500","942","15,678",1.36,"84,025","18.78","12.20"
"2450","088130","동아엘텍","8,830","280","+3.27%","500","942","10,663",5.03,"50,095","9.64","7.40"
"2451","221840","하이즈항공","5,300","180","+3.52%","500","938","17,696",2.09,"84,498","-39.26","4.89"
"2452","054630","에이디칩스","1,770","75","+4.42%","500","935","52,808",0.7,"21,587,358","-6.97","-46.50"
"2453","053350","이니텍","4,715","10","+0.21%","500","933","19,791",1.77,"30,309","-8.7","-7.31"
"2454","225330","씨엠에스에듀","4,995","15","-0.30%","500","931","18,635",0.39,"48,908","16.17","15.29"
"2455","196300","애니젠","18,550","150","+0.82%","500","930","5,016",1.01,"105,419","-20.18","-36.52"
"2456","219130","타이거일렉","14,650","1,050","+7.72%","500","925","6,314",17.41,"94,154","14.64","3.77"
"2457","010240","흥국","7,500","340","+4.75%","500","924","12,323",3.71,"364,889","8.88","10.85"
"2458","053160","프리엠스","15,400","100","+0.65%","500","924","6,000",0.36,"132,747","-226.47","1.19"
"2459","006910","보성파워텍","2,000","20","+1.01%","500","921","46,073",1.75,"604,952","76.92","1.06"
"2460","219550","MP한강","1,230","10","+0.82%","100","921","74,871",0.15,"670,605","-10.08","N/A"
"2461","215380","우정바이오","7,610","210","+2.84%","500","920","12,093",2.12,"132,018","-9.63","1.16"
"2462","150900","파수","8,230","120","-1.44%","500","918","11,153",3.44,"50,372","-12.07","-20.79"
"2463","142210","유니트론텍","7,590","270","+3.69%","500","917","12,078",0,"222,638","17.73","7.26"
"2464","131100","스카이이앤엠","2,250","235","+11.66%","100","915","40,682",0,"4,137,315","-2.2","-102.21"
"2465","042500","링네트","6,010","110","+1.86%","500","915","15,217",1.4,"172,918","15.18","12.73"
"2466","225190","삼양옵틱스","9,040","70","+0.78%","500","912","10,093",0.58,"27,246","13.43","35.97"
"2467","089790","제이티","8,790","190","+2.21%","500","907","10,316",2.58,"234,074","24.35","N/A"
"2468","250930","예선테크","2,745","185","+7.23%","100","906","33,000",0.14,"2,762,386","27.18","-11.74"
"2469","193250","와이제이엠게임즈","1,665","65","-3.76%","100","902","54,147",0.67,"2,503,056","-8.67","-8.33"
"2470","016600","큐캐피탈","536","8","+1.52%","500","900","167,902",1.77,"968,481","25.52","4.70"
"2471","033100","제룡전기","5,600","170","+3.13%","500","899","16,062",1.34,"273,180","15.77","10.40"
"2472","052900","KMH하이텍","1,915","155","+8.81%","500","898","46,885",1.34,"6,367,457","30.89","3.45"
"2473","101330","모베이스","3,745","25","-0.66%","500","897","23,958",1.52,"145,570","-9.55","18.69"
"2474","014200","광림","1,695","10","+0.59%","500","897","52,922",1.23,"175,937","-7.21","-7.84"
"2475","065370","위세아이텍","20,100","250","+1.26%","500","895","4,454",5.86,"43,806","25.64","27.29"
"2476","032790","엠젠플러스","4,075","0","0.00%","500","895","21,963",1.08,"0","-7.06","-90.56"
"2477","065560","녹원씨엔아이","5,170","60","+1.17%","500","892","17,261",0.52,"116,879","-6.35","-12.60"
"2478","124560","태웅로직스","4,565","25","-0.54%","100","892","19,537",0.31,"364,261","7.25","30.62"
"2479","170790","파이오링크","13,000","250","+1.96%","500","891","6,856",1.06,"39,496","9.46","15.59"
"2480","006050","국영지앤엠","2,550","15","+0.59%","500","890","34,895",2.21,"647,059","-2,550.00","2.08"
"2481","094840","슈프리마에이치큐","8,490","280","+3.41%","500","889","10,472",2.68,"197,932","11.49","5.79"
"2482","140670","알에스오토메이션","9,740","50","+0.52%","500","887","9,103",1.82,"164,934","165.08","0.38"
"2483","900100","뉴프라이드","717","0","0.00%","0","886","123,580",12.89,"0","-2.52","-69.05"
"2484","019770","서연탑메탈","7,600","50","+0.66%","500","885","11,650",0.21,"439,523","146.15","-4.46"
"2485","263020","디케이앤디","11,400","200","-1.72%","500","885","7,763",5.5,"92,211","19.13","5.68"
"2486","037350","성도이엔지","5,720","140","+2.51%","500","885","15,470",4.72,"140,966","-1.59","-37.95"
"2487","083660","CSA 코스믹","2,385","40","+1.71%","500","884","37,072",0.38,"87,806","-17.80","-38.05"
"2488","308100","까스텔바작","13,400","150","+1.13%","500","884","6,597",0.12,"184,613","16.20","9.85"
"2489","079190","EMW","2,780","0","0.00%","500","884","31,784",1.2,"0","-8.45","1.07"
"2490","043290","케이맥","2,335","60","+2.64%","100","883","37,832",2.12,"571,898","-10.76","-21.99"
"2491","226440","한송네오텍","1,640","0","0.00%","100","882","53,806",0.26,"735,250","-35.65","1.95"
"2492","093190","빅솔론","4,575","35","+0.77%","500","880","19,239",10.4,"28,177","12.47","6.57"
"2493","195500","마니커에프앤지","8,170","20","+0.25%","500","880","10,768",0.49,"118,478","29.71","9.78"
"2494","051380","피씨디렉트","11,450","300","+2.69%","500","878","7,669",0.07,"40,134","16.10","10.89"
"2495","097800","윈팩","2,285","0","0.00%","500","875","38,293",3.26,"856,611","8.96","22.07"
"2496","189980","흥국에프엔비","2,275","40","-1.73%","100","873","38,387",0.14,"849,052","25.85","8.57"
"2497","019010","베뉴지","1,805","5","+0.28%","500","870","48,200",1.35,"242,215","12.11","1.41"
"2498","173940","에프엔씨엔터","6,050","50","+0.83%","500","869","14,365",0.58,"38,180","-11.84","-10.62"
"2499","198080","엔피디","4,035","45","+1.13%","500","869","21,535",0.88,"52,175","16.14","40.34"
"2500","094940","푸른기술","13,200","50","+0.38%","500","868","6,574",0.08,"163,858","209.52","2.17"
"2501","064850","에프앤가이드","7,160","40","-0.56%","500","865","12,080",0.13,"32,809","25.76","N/A"
"2502","036640","HRS","5,280","180","+3.53%","500","864","16,355",4.61,"91,057","12.42","1.36"
"2503","032940","원익","4,745","50","+1.06%","500","863","18,193",5.35,"76,300","35.41","50.98"
"2504","065510","휴비츠","7,260","60","+0.83%","500","863","11,883",6.17,"69,752","-26.59","9.16"
"2505","079970","투비소프트","2,320","90","+4.04%","500","861","37,114",2.38,"242,135","-2.78","-37.85"
"2506","093520","매커스","5,310","120","+2.31%","500","858","16,163",12.64,"253,513","12.58","9.11"
"2507","123570","이엠넷","3,850","5","-0.13%","500","858","22,276",26.06,"27,390","14.31","13.02"
"2508","123010","아이에이네트웍스","1,735","30","-1.70%","100","857","49,369",0.89,"733,186","-9.59","-113.42"
"2509","025550","한국선재","3,490","165","-4.51%","500","856","24,522",0.84,"3,818,558","30.09","2.95"
"2510","060560","홈센타홀딩스","1,005","7","+0.70%","500","855","85,113",2.15,"153,619","143.57","-2.44"
"2511","065570","삼영이엔씨","9,720","160","+1.67%","500","855","8,800",1.96,"638,969","-11.50","-11.79"
"2512","299170","더블유에스아이","2,920","0","0.00%","100","854","29,238",0.37,"87,135","22.64","N/A"
"2513","226340","본느","2,770","180","+6.95%","100","850","30,700",1.11,"443,579","-145.79","17.13"
"2514","115440","우리넷","9,300","100","+1.09%","500","850","9,137",0.94,"80,114","-40.97","N/A"
"2515","088910","동우팜투테이블","3,285","10","+0.31%","500","849","25,832",2.28,"144,026","-13.09","N/A"
"2516","196450","디오스텍","411","0","0.00%","200","847","206,163",1.06,"0","-2.82","10.08"
"2517","013720","청보산업","10,350","50","-0.48%","500","846","8,179",0.92,"71,784","-47.05","1.42"
"2518","047080","한빛소프트","3,410","25","-0.73%","500","845","24,780",1.9,"262,835","11.96","17.52"
"2519","215100","로보로보","4,745","95","+2.04%","100","845","17,798",2.6,"749,775","-57.17","4.38"
"2520","032980","바이온","1,345","45","+3.46%","500","844","62,786",1.9,"1,766,579","-4.64","-52.99"
"2521","006580","대양제지","3,145","45","+1.45%","500","844","26,850",0.79,"221,434","4.66","19.02"
"2522","228340","동양파일","4,220","225","+5.63%","500","844","20,000",1.08,"157,867","-5.88","-11.74"
"2523","258830","세종메디칼","12,450","50","-0.40%","500","844","6,778",0.08,"59,946","50.20","7.76"
"2524","009780","엠에스씨","4,790","50","-1.03%","500","843","17,600",0.66,"40,728","7.37","13.76"
"2525","023770","플레이위드","9,680","620","-6.02%","500","842","8,704",1.42,"618,077","4.12","81.43"
"2526","016670","포비스티앤씨","973","0","0.00%","500","842","86,559",1.7,"0","-10.46","-3.42"
"2527","246690","TS인베스트먼트","3,460","5","-0.14%","500","842","24,325",0.18,"285,907","15.45","N/A"
"2528","024880","케이피에프","4,750","15","+0.32%","500","842","17,718",0.62,"154,644","-28.79","4.91"
"2529","064240","홈캐스트","2,540","75","-2.87%","500","841","33,095",4.17,"123,345","-9.07","-13.86"
"2530","043260","성호전자","1,595","45","+2.90%","500","840","52,696",2.38,"1,252,652","19.69","-12.14"
"2531","036170","클라우드에어","1,860","25","+1.36%","1,000","839","45,121",1.42,"901,770","-5.89","-16.79"
"2532","123410","코리아에프티","3,005","100","+3.44%","100","837","27,841",35.26,"401,521","-28.89","4.89"
"2533","041020","인프라웨어","2,230","185","-7.66%","500","835","37,463",0.5,"6,483,761","-19.22","-20.96"
"2534","208860","엔지스테크널러지","7,560","260","+3.56%","500","833","11,023",0.63,"184,339","-12.13","N/A"
"2535","047560","이스트소프트","8,400","40","-0.47%","500","832","9,899",1.19,"55,268","36.84","-36.66"
"2536","109860","동일금속","11,850","100","+0.85%","500","830","7,000",0.23,"5,121","10.21","13.31"
"2537","214680","디알텍","1,600","15","-0.93%","100","829","51,782",0.59,"1,807,317","-50","2.75"
"2538","114630","우노앤컴퍼니","6,100","120","-1.93%","500","828","13,574",16.64,"332,376","17.73","-0.72"
"2539","273060","와이즈버즈","1,740","10","+0.58%","100","827","47,553",0.03,"61,746","22.89","1.04"
"2540","171090","선익시스템","9,190","290","+3.26%","500","827","8,999",0.79,"117,065","10.58","8.19"
"2541","049520","유아이엘","3,795","25","-0.65%","500","827","21,785",7.58,"56,478","-12.86","4.92"
"2542","089150","케이씨티","4,815","70","+1.48%","500","826","17,150",1.52,"131,023","61.73","2.26"
"2543","018680","서울제약","9,680","70","+0.73%","500","825","8,525",1.43,"37,235","18.72","0.47"
"2544","133750","메가엠디","3,525","100","+2.92%","500","825","23,407",1.34,"119,666","20.61","0.72"
"2545","318010","팜스빌","10,400","100","-0.95%","500","825","7,929",0.28,"21,599","9.53","17.63"
"2546","252500","세화피앤씨","3,970","100","+2.58%","100","824","20,743",4.82,"207,094","26.12","2.29"
"2547","250060","모비스","2,555","40","+1.59%","100","822","32,171",0.13,"348,326","-35.99","-2.35"
"2548","009620","삼보산업","2,155","920","-29.92%","100","821","38,092",0.38,"18,148,275","-48.98","-28.77"
"2549","018700","바른손","2,785","10","-0.36%","1,000","821","29,471",0,"210,764","-5.16","-31.81"
"2550","016790","현대사료","13,300","300","+2.31%","500","818","6,150",0.68,"27,100","700","5.58"
"2551","043340","에쎈테크","1,135","20","+1.79%","500","817","72,000",0.95,"289,067","-87.31","-1.71"
"2552","219420","링크제니시스","8,160","300","+3.82%","100","816","10,000",0.43,"263,515","66.89","2.26"
"2553","033560","블루콤","4,510","110","+2.50%","500","816","18,088",3.08,"109,321","13.92","1.09"
"2554","222420","쎄노텍","2,020","10","+0.50%","100","811","40,158",0.63,"183,583","-23.22","-6.03"
"2555","102210","해덕파워웨이","1,100","0","0.00%","100","811","73,696",2.38,"0","-3.31","-11.32"
"2556","008800","행남사","1,770","0","0.00%","500","808","45,628",0.06,"0","63.21","-81.00"
"2557","290120","대유에이피","7,410","140","+1.93%","500","807","10,884",1.43,"61,971","6.72","N/A"
"2558","049720","고려신용정보","5,640","0","0.00%","500","807","14,300",1.27,"765,547","10.02","N/A"
"2559","045060","오공","4,760","10","+0.21%","500","806","16,942",2.24,"122,752","10.33","9.79"
"2560","049430","코메론","8,910","190","+2.18%","500","806","9,048",15.47,"26,451","7.02","10.64"
"2561","104200","NHN벅스","5,430","60","-1.09%","500","805","14,828",0.53,"25,453","-86.19","6.90"
"2562","171010","램테크놀러지","6,920","20","-0.29%","500","803","11,607",0.46,"139,715","67.84","11.64"
"2563","066670","디스플레이텍","4,295","145","+3.49%","500","803","18,692",2.37,"110,341","16.52","3.61"
"2564","138690","엘아이에스","4,990","60","-1.19%","500","803","16,086",1,"135,228","12.29","-5.42"
"2565","123840","한일진공","1,025","25","+2.50%","100","803","78,306",1.05,"1,764,250","-3.29","-25.39"
"2566","052860","아이앤씨","4,530","95","+2.14%","500","802","17,694",0.32,"261,779","-15.67","11.21"
"2567","024800","유성티엔에스","2,945","15","+0.51%","500","801","27,214",0.83,"89,990","2.6","11.61"
"2568","004590","한국가구","5,340","690","+14.84%","100","801","15,000",0.84,"14,911,189","11.87","5.97"
"2569","073190","듀오백","6,690","90","+1.36%","500","801","11,968",0.2,"669,568","-477.86","-9.87"
"2570","069110","코스온","3,495","80","-2.24%","500","800","22,892",0.99,"207,257","-3.48","-4.95"
"2571","272110","케이엔제이","12,600","200","+1.61%","500","800","6,345",0.53,"38,669","14.75","26.22"
"2572","187220","디티앤씨","7,300","120","+1.67%","500","799","10,952",0.67,"74,171","-16.94","-4.49"
"2573","090410","덕신하우징","1,730","90","-4.95%","100","797","46,084",0.12,"7,388,022","-12.81","2.05"
"2574","255220","SG","2,160","40","+1.89%","100","793","36,720",0.23,"75,540","-28.8","15.65"
"2575","016250","SGC이테크건설","50,000","500","-0.99%","5,000","791","1,581",2.07,"6,975","10.79","6.68"
"2576","065620","제낙스","15,950","0","0.00%","500","790","4,952",1.49,"0","-5.72","-200.15"
